|==================================================
| LXC Manager Created
| Simulation has 2 timelines
|==================================================
LXC proxy initialization: lxc0-0 successfull
LXC proxy initialization: lxc1-0 successfull
 ____________________________________________
|
| Printing out Info about Timeline 0 ...
|_____
      | Timeline 0 has Proxy LXC lxc0-0
      |______________________________________
 ____________________________________________
|
| Printing out Info about Timeline 1 ...
|_____
      | Timeline 1 has Proxy LXC lxc1-0
      |______________________________________
|==================================================
| Creating and Launching LXCs                      
|==================================================

|==================================================
| Dilating and Adding LXCs to Experiment           
|==================================================

GET LXC lxc0-0 TDF 5.000000 PID 4721 Finished
GET LXC lxc1-0 TDF 5.000000 PID 4757 Finished
|==================================================
| Calling SynchronizeAndFreeze. Syncing up LXCs
|==================================================

| lxc0-0 Frozen at [ 1454449535 sec 253324 usec ]
| lxc1-0 Frozen at [ 1454449535 sec 253324 usec ]

|==================================================
[TL 1 lxc1-0 ], DESIRED TIME 1297296 | ACTUAL TIME 1297138 | DIFFERENCE 158
[TL 1 lxc1-0 ], DESIRED TIME 1297296 | ACTUAL TIME 1297138 | DIFFERENCE 158
[TL 1 lxc1-0 ], DESIRED TIME 1297296 | ACTUAL TIME 1297138 | DIFFERENCE 158
[TL 1 lxc1-0 ], DESIRED TIME 1297296 | ACTUAL TIME 1297138 | DIFFERENCE 158
[TL 1 lxc1-0 ], DESIRED TIME 1297296 | ACTUAL TIME 1297138 | DIFFERENCE 158
[TL 1 lxc1-0 ], DESIRED TIME 1297296 | ACTUAL TIME 1297138 | DIFFERENCE 158
[TL 1 lxc1-0 ], DESIRED TIME 1297296 | ACTUAL TIME 1297138 | DIFFERENCE 158
[TL 0 lxc0-0 ], DESIRED TIME 1357356 | ACTUAL TIME 1358044 | DIFFERENCE 688
[TL 0 lxc0-0 ], DESIRED TIME 1357356 | ACTUAL TIME 1358044 | DIFFERENCE 688
[TL 0 lxc0-0 ], DESIRED TIME 1358357 | ACTUAL TIME 1358044 | DIFFERENCE 313
[TL 0 lxc0-0 ], DESIRED TIME 1358357 | ACTUAL TIME 1358044 | DIFFERENCE 313
[TL 0 lxc0-0 ], DESIRED TIME 1358357 | ACTUAL TIME 1358044 | DIFFERENCE 313
[TL 0 lxc0-0 ], DESIRED TIME 1358357 | ACTUAL TIME 1358044 | DIFFERENCE 313
[TL 0 lxc0-0 ], DESIRED TIME 1654653 | ACTUAL TIME 1654787 | DIFFERENCE 134
[TL 0 lxc0-0 ], DESIRED TIME 1654653 | ACTUAL TIME 1654787 | DIFFERENCE 134
[TL 0 lxc0-0 ], DESIRED TIME 1655654 | ACTUAL TIME 1655515 | DIFFERENCE 139
[TL 0 lxc0-0 ], DESIRED TIME 1655654 | ACTUAL TIME 1655515 | DIFFERENCE 139
[TL 1 lxc1-0 ], DESIRED TIME 1689688 | ACTUAL TIME 1689947 | DIFFERENCE 259
[TL 1 lxc1-0 ], DESIRED TIME 1689688 | ACTUAL TIME 1689947 | DIFFERENCE 259
