|==================================================
| LXC Manager Created
| Simulation has 4 timelines
|==================================================
LXC proxy initialization: lxc0-0 successfull
LXC proxy initialization: lxc1-0 successfull
LXC proxy initialization: lxc2-0 successfull
 ____________________________________________
|
| Printing out Info about Timeline 0 ...
|_____
      | Timeline 0 has Proxy LXC lxc0-0
      |______________________________________
 ____________________________________________
|
| Printing out Info about Timeline 1 ...
|_____
      | Timeline 1 has Proxy LXC lxc1-0
      |______________________________________
 ____________________________________________
|
| Printing out Info about Timeline 2 ...
|_____
      | Timeline 2 has Proxy LXC lxc2-0
      |______________________________________
 ____________________________________________
|
| Printing out Info about Timeline 3 ...
|_____
      | Timeline 3 has has no LXC proxies
      |______________________________________
|==================================================
| Creating and Launching LXCs                      
|==================================================

|==================================================
| Dilating and Adding LXCs to Experiment           
|==================================================

GET LXC lxc0-0 TDF 5.000000 PID 3745 Finished
GET LXC lxc1-0 TDF 5.000000 PID 3819 Finished
GET LXC lxc2-0 TDF 5.000000 PID 3855 Finished
|==================================================
| Calling SynchronizeAndFreeze. Syncing up LXCs
|==================================================

| lxc0-0 Frozen at [ 1460567575 sec 148105 usec ]
| lxc1-0 Frozen at [ 1460567575 sec 148105 usec ]
| lxc2-0 Frozen at [ 1460567575 sec 148105 usec ]

|==================================================
[TL 0 lxc0-0 ], DESIRED TIME 2002 | ACTUAL TIME 1053 | DIFFERENCE 949
[TL 0 lxc0-0 ], DESIRED TIME 2002 | ACTUAL TIME 1058 | DIFFERENCE 949
[TL 0 lxc0-0 ], DESIRED TIME 2002 | ACTUAL TIME 1075 | DIFFERENCE 927
[TL 0 lxc0-0 ], DESIRED TIME 2002 | ACTUAL TIME 1079 | DIFFERENCE 927
[TL 0 lxc0-0 ], DESIRED TIME 2002 | ACTUAL TIME 1098 | DIFFERENCE 904
[TL 0 lxc0-0 ], DESIRED TIME 2002 | ACTUAL TIME 1101 | DIFFERENCE 904
[TL 0 lxc0-0 ], DESIRED TIME 2002 | ACTUAL TIME 1122 | DIFFERENCE 880
[TL 0 lxc0-0 ], DESIRED TIME 2002 | ACTUAL TIME 1123 | DIFFERENCE 880
[TL 0 lxc0-0 ], DESIRED TIME 2002 | ACTUAL TIME 1137 | DIFFERENCE 865
[TL 0 lxc0-0 ], DESIRED TIME 2002 | ACTUAL TIME 1138 | DIFFERENCE 865
[TL 0 lxc0-0 ], DESIRED TIME 2002 | ACTUAL TIME 1149 | DIFFERENCE 853
[TL 0 lxc0-0 ], DESIRED TIME 2002 | ACTUAL TIME 1150 | DIFFERENCE 853
[TL 0 lxc0-0 ], DESIRED TIME 2002 | ACTUAL TIME 1160 | DIFFERENCE 842
[TL 0 lxc0-0 ], DESIRED TIME 2002 | ACTUAL TIME 1163 | DIFFERENCE 842
[TL 0 lxc0-0 ], DESIRED TIME 2002 | ACTUAL TIME 1173 | DIFFERENCE 829
[TL 0 lxc0-0 ], DESIRED TIME 2002 | ACTUAL TIME 1175 | DIFFERENCE 829
[TL 0 lxc0-0 ], DESIRED TIME 2002 | ACTUAL TIME 1186 | DIFFERENCE 816
[TL 0 lxc0-0 ], DESIRED TIME 2002 | ACTUAL TIME 1188 | DIFFERENCE 816
[TL 0 lxc0-0 ], DESIRED TIME 2002 | ACTUAL TIME 1203 | DIFFERENCE 799
[TL 0 lxc0-0 ], DESIRED TIME 2002 | ACTUAL TIME 1205 | DIFFERENCE 799
[TL 0 lxc0-0 ], DESIRED TIME 2002 | ACTUAL TIME 1222 | DIFFERENCE 780
[TL 0 lxc0-0 ], DESIRED TIME 2002 | ACTUAL TIME 1225 | DIFFERENCE 780
[TL 0 lxc0-0 ], DESIRED TIME 2002 | ACTUAL TIME 1242 | DIFFERENCE 760
[TL 0 lxc0-0 ], DESIRED TIME 2002 | ACTUAL TIME 1244 | DIFFERENCE 760
[TL 0 lxc0-0 ], DESIRED TIME 2002 | ACTUAL TIME 1259 | DIFFERENCE 743
[TL 0 lxc0-0 ], DESIRED TIME 2002 | ACTUAL TIME 1262 | DIFFERENCE 743
[TL 0 lxc0-0 ], DESIRED TIME 2002 | ACTUAL TIME 1279 | DIFFERENCE 723
[TL 0 lxc0-0 ], DESIRED TIME 2002 | ACTUAL TIME 1282 | DIFFERENCE 723
[TL 0 lxc0-0 ], DESIRED TIME 2002 | ACTUAL TIME 1303 | DIFFERENCE 699
[TL 0 lxc0-0 ], DESIRED TIME 2002 | ACTUAL TIME 1306 | DIFFERENCE 699
[TL 0 lxc0-0 ], DESIRED TIME 2002 | ACTUAL TIME 1328 | DIFFERENCE 674
[TL 0 lxc0-0 ], DESIRED TIME 2002 | ACTUAL TIME 1331 | DIFFERENCE 674
[TL 0 lxc0-0 ], DESIRED TIME 2002 | ACTUAL TIME 1351 | DIFFERENCE 651
[TL 0 lxc0-0 ], DESIRED TIME 2002 | ACTUAL TIME 1357 | DIFFERENCE 651
[TL 0 lxc0-0 ], DESIRED TIME 2002 | ACTUAL TIME 1374 | DIFFERENCE 628
[TL 0 lxc0-0 ], DESIRED TIME 2002 | ACTUAL TIME 1376 | DIFFERENCE 628
[TL 0 lxc0-0 ], DESIRED TIME 2002 | ACTUAL TIME 1389 | DIFFERENCE 613
[TL 0 lxc0-0 ], DESIRED TIME 2002 | ACTUAL TIME 1391 | DIFFERENCE 613
[TL 0 lxc0-0 ], DESIRED TIME 2002 | ACTUAL TIME 1405 | DIFFERENCE 597
[TL 0 lxc0-0 ], DESIRED TIME 2002 | ACTUAL TIME 1407 | DIFFERENCE 597
[TL 0 lxc0-0 ], DESIRED TIME 2002 | ACTUAL TIME 1421 | DIFFERENCE 581
[TL 0 lxc0-0 ], DESIRED TIME 2002 | ACTUAL TIME 1423 | DIFFERENCE 581
[TL 0 lxc0-0 ], DESIRED TIME 2002 | ACTUAL TIME 1437 | DIFFERENCE 565
[TL 0 lxc0-0 ], DESIRED TIME 2002 | ACTUAL TIME 1440 | DIFFERENCE 565
[TL 0 lxc0-0 ], DESIRED TIME 2002 | ACTUAL TIME 1453 | DIFFERENCE 549
[TL 0 lxc0-0 ], DESIRED TIME 2002 | ACTUAL TIME 1455 | DIFFERENCE 549
[TL 0 lxc0-0 ], DESIRED TIME 2002 | ACTUAL TIME 1469 | DIFFERENCE 533
[TL 0 lxc0-0 ], DESIRED TIME 2002 | ACTUAL TIME 1471 | DIFFERENCE 533
[TL 0 lxc0-0 ], DESIRED TIME 2002 | ACTUAL TIME 1483 | DIFFERENCE 519
[TL 0 lxc0-0 ], DESIRED TIME 2002 | ACTUAL TIME 1485 | DIFFERENCE 519
[TL 0 lxc0-0 ], DESIRED TIME 2002 | ACTUAL TIME 1500 | DIFFERENCE 502
[TL 0 lxc0-0 ], DESIRED TIME 2002 | ACTUAL TIME 1502 | DIFFERENCE 502
[TL 0 lxc0-0 ], DESIRED TIME 2002 | ACTUAL TIME 1515 | DIFFERENCE 487
[TL 0 lxc0-0 ], DESIRED TIME 2002 | ACTUAL TIME 1517 | DIFFERENCE 487
[TL 0 lxc0-0 ], DESIRED TIME 2002 | ACTUAL TIME 1531 | DIFFERENCE 471
[TL 0 lxc0-0 ], DESIRED TIME 2002 | ACTUAL TIME 1533 | DIFFERENCE 471
[TL 0 lxc0-0 ], DESIRED TIME 2002 | ACTUAL TIME 1547 | DIFFERENCE 455
[TL 0 lxc0-0 ], DESIRED TIME 2002 | ACTUAL TIME 1549 | DIFFERENCE 455
[TL 0 lxc0-0 ], DESIRED TIME 2002 | ACTUAL TIME 1563 | DIFFERENCE 439
[TL 0 lxc0-0 ], DESIRED TIME 2002 | ACTUAL TIME 1564 | DIFFERENCE 439
[TL 0 lxc0-0 ], DESIRED TIME 2002 | ACTUAL TIME 1576 | DIFFERENCE 426
[TL 0 lxc0-0 ], DESIRED TIME 2002 | ACTUAL TIME 1578 | DIFFERENCE 426
[TL 0 lxc0-0 ], DESIRED TIME 2002 | ACTUAL TIME 1591 | DIFFERENCE 411
[TL 0 lxc0-0 ], DESIRED TIME 2002 | ACTUAL TIME 1592 | DIFFERENCE 411
[TL 0 lxc0-0 ], DESIRED TIME 2002 | ACTUAL TIME 1606 | DIFFERENCE 396
[TL 0 lxc0-0 ], DESIRED TIME 2002 | ACTUAL TIME 1607 | DIFFERENCE 396
[TL 0 lxc0-0 ], DESIRED TIME 2002 | ACTUAL TIME 1619 | DIFFERENCE 383
[TL 0 lxc0-0 ], DESIRED TIME 2002 | ACTUAL TIME 1620 | DIFFERENCE 383
[TL 0 lxc0-0 ], DESIRED TIME 2002 | ACTUAL TIME 1634 | DIFFERENCE 368
[TL 0 lxc0-0 ], DESIRED TIME 2002 | ACTUAL TIME 1635 | DIFFERENCE 368
[TL 0 lxc0-0 ], DESIRED TIME 2002 | ACTUAL TIME 1649 | DIFFERENCE 353
[TL 0 lxc0-0 ], DESIRED TIME 2002 | ACTUAL TIME 1650 | DIFFERENCE 353
[TL 0 lxc0-0 ], DESIRED TIME 2002 | ACTUAL TIME 1665 | DIFFERENCE 337
[TL 0 lxc0-0 ], DESIRED TIME 2002 | ACTUAL TIME 1666 | DIFFERENCE 337
[TL 0 lxc0-0 ], DESIRED TIME 2002 | ACTUAL TIME 1681 | DIFFERENCE 321
[TL 0 lxc0-0 ], DESIRED TIME 2002 | ACTUAL TIME 1682 | DIFFERENCE 321
[TL 0 lxc0-0 ], DESIRED TIME 2002 | ACTUAL TIME 1697 | DIFFERENCE 305
[TL 0 lxc0-0 ], DESIRED TIME 2002 | ACTUAL TIME 1699 | DIFFERENCE 305
[TL 0 lxc0-0 ], DESIRED TIME 2002 | ACTUAL TIME 1713 | DIFFERENCE 289
[TL 0 lxc0-0 ], DESIRED TIME 2002 | ACTUAL TIME 1714 | DIFFERENCE 289
[TL 0 lxc0-0 ], DESIRED TIME 2002 | ACTUAL TIME 1729 | DIFFERENCE 273
[TL 0 lxc0-0 ], DESIRED TIME 2002 | ACTUAL TIME 1731 | DIFFERENCE 273
[TL 0 lxc0-0 ], DESIRED TIME 2002 | ACTUAL TIME 1745 | DIFFERENCE 257
[TL 0 lxc0-0 ], DESIRED TIME 2002 | ACTUAL TIME 1746 | DIFFERENCE 257
[TL 0 lxc0-0 ], DESIRED TIME 2002 | ACTUAL TIME 1760 | DIFFERENCE 242
[TL 0 lxc0-0 ], DESIRED TIME 2002 | ACTUAL TIME 1762 | DIFFERENCE 242
[TL 0 lxc0-0 ], DESIRED TIME 2002 | ACTUAL TIME 1775 | DIFFERENCE 227
[TL 0 lxc0-0 ], DESIRED TIME 2002 | ACTUAL TIME 1776 | DIFFERENCE 227
[TL 0 lxc0-0 ], DESIRED TIME 2002 | ACTUAL TIME 1791 | DIFFERENCE 211
[TL 0 lxc0-0 ], DESIRED TIME 2002 | ACTUAL TIME 1793 | DIFFERENCE 211
[TL 0 lxc0-0 ], DESIRED TIME 2002 | ACTUAL TIME 1808 | DIFFERENCE 194
[TL 0 lxc0-0 ], DESIRED TIME 2002 | ACTUAL TIME 1815 | DIFFERENCE 194
[TL 0 lxc0-0 ], DESIRED TIME 2002 | ACTUAL TIME 1831 | DIFFERENCE 171
[TL 0 lxc0-0 ], DESIRED TIME 2002 | ACTUAL TIME 1833 | DIFFERENCE 171
[TL 0 lxc0-0 ], DESIRED TIME 2002 | ACTUAL TIME 1847 | DIFFERENCE 155
[TL 0 lxc0-0 ], DESIRED TIME 2002 | ACTUAL TIME 1849 | DIFFERENCE 155
[TL 0 lxc0-0 ], DESIRED TIME 2002 | ACTUAL TIME 1864 | DIFFERENCE 138
[TL 0 lxc0-0 ], DESIRED TIME 2002 | ACTUAL TIME 1865 | DIFFERENCE 138
[TL 0 lxc0-0 ], DESIRED TIME 2002 | ACTUAL TIME 1880 | DIFFERENCE 122
[TL 0 lxc0-0 ], DESIRED TIME 2002 | ACTUAL TIME 1882 | DIFFERENCE 122
[TL 0 lxc0-0 ], DESIRED TIME 2002 | ACTUAL TIME 1897 | DIFFERENCE 105
[TL 0 lxc0-0 ], DESIRED TIME 2002 | ACTUAL TIME 1899 | DIFFERENCE 105
[TL 0 lxc0-0 ], DESIRED TIME 3003 | ACTUAL TIME 2017 | DIFFERENCE 986
[TL 0 lxc0-0 ], DESIRED TIME 3003 | ACTUAL TIME 2020 | DIFFERENCE 986
[TL 0 lxc0-0 ], DESIRED TIME 3003 | ACTUAL TIME 2035 | DIFFERENCE 968
[TL 0 lxc0-0 ], DESIRED TIME 3003 | ACTUAL TIME 2037 | DIFFERENCE 968
